Date,Block,Primary Type,Description,Location Description,Ward,Community Area,Year,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
05/27/2019 07:30:00 PM,024XX N SPAULDING AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,35,22,2019,"(41.925337923, -87.710779851)",15,22535,23,70,12,1,7,185
05/27/2019 07:00:00 PM,026XX S CALIFORNIA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,24,30,2019,"(41.844162699, -87.695199039)",29,14920,32,124,14,43,21,159
05/27/2019 06:15:00 PM,045XX S SAWYER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,14,58,2019,"(41.81099349, -87.70530396)",49,22248,55,640,8,56,13,103
05/27/2019 12:00:00 PM,043XX W GLADYS AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28,26,2019,"(41.876078916, -87.733480271)",11,21572,27,717,23,30,16,143
05/27/2019 11:20:00 AM,002XX W 63RD ST,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,20,68,2019,"(41.779960201, -87.632099778)",53,21559,66,166,4,11,17,135
05/27/2019 10:00:00 AM,047XX N SPAULDING AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,33,14,2019,"(41.967064286, -87.710881197)",2,21849,14,118,20,20,1,1
05/27/2019 09:30:00 AM,019XX S PULASKI RD,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,24,29,2019,"(41.854864309, -87.724846958)",36,21569,30,753,14,57,21,156
05/27/2019 09:00:00 AM,007XX S CLARK ST,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",RESIDENCE-GARAGE,4,32,2019,"(41.872910562, -87.63062942)",48,14913,38,12,10,35,22,144
05/27/2019 08:30:00 AM,043XX S MOZART ST,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,15,58,2019,"(41.814867272, -87.695632992)",29,22248,55,156,3,56,23,115
05/27/2019 06:00:00 AM,049XX S PRAIRIE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE-GARAGE,3,38,2019,"(41.80475662, -87.619472702)",12,21192,4,449,9,10,24,107
05/27/2019 02:00:00 AM,031XX W MONROE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,28,27,2019,"(41.879671894, -87.703882833)",11,21184,28,737,23,28,16,123
05/27/2019 01:47:00 AM,083XX S KOLMAR AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,18,70,2019,"(41.74101974, -87.73572457)",6,4300,69,197,30,8,13,232
05/27/2019 12:05:00 AM,047XX W GLADYS AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28,25,2019,"(41.875942225, -87.743648924)",36,22216,26,69,23,32,16,143
05/27/2019 12:05:00 AM,005XX W HAWTHORNE PL,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,44,6,2019,"(41.944567545, -87.642785537)",38,4449,57,535,25,22,5,18
05/26/2019 11:00:00 PM,021XX N MOODY AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,36,19,2019,"(41.918753818, -87.779197076)",52,22615,19,77,44,2,6,183
05/26/2019 11:00:00 PM,069XX S DR MARTIN LUTHER KING JR DR,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6,69,2019,"(41.768810906, -87.615340516)",31,22260,67,480,32,60,18,211
05/26/2019 10:30:00 PM,018XX W ELLEN ST,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,1,24,2019,"(41.90550153, -87.674196714)",24,21560,25,481,41,4,7,200
05/26/2019 10:00:00 PM,007XX W MAXWELL ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,11,28,2019,"(41.864799273, -87.645707808)",8,14917,29,97,48,44,15,95
05/26/2019 09:30:00 PM,066XX S PERRY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6,69,2019,"(41.773729919, -87.628391652)",31,21559,67,122,32,11,17,201
05/26/2019 09:30:00 PM,014XX N CAMPBELL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,1,24,2019,"(41.90715586, -87.689597972)",10,21560,25,302,41,4,7,62
05/26/2019 09:00:00 PM,070XX W GRAND AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,29,18,2019,"(41.923548722, -87.801401557)",39,4454,18,136,7,3,6,183
05/26/2019 07:00:00 PM,046XX N LAWNDALE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,35,14,2019,"(41.965489313, -87.720611147)",2,21849,14,119,12,20,1,9
05/26/2019 06:00:00 PM,010XX N FRANCISCO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,26,24,2019,"(41.899566969, -87.699268617)",10,21560,25,301,49,4,15,64
05/26/2019 06:00:00 PM,018XX W 77TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,17,71,2019,"(41.753927498, -87.668991774)",17,21554,70,573,31,59,20,231
05/26/2019 05:00:00 PM,095XX S MANISTEE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,10,51,2019,"(41.722000652, -87.55659345)",47,21202,48,527,47,25,19,249
05/26/2019 04:30:00 PM,016XX W MADISON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27,28,2019,"(41.881441785, -87.667837814)",48,21184,29,90,46,28,15,92
05/26/2019 02:20:00 PM,108XX S MICHIGAN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,9,49,2019,"(41.697457454, -87.620854627)",30,21861,45,237,43,19,10,260
05/26/2019 02:00:00 PM,082XX S CORNELL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),8,45,2019,"(41.745496565, -87.58415609)",9,21202,41,431,35,25,19,224
05/26/2019 01:00:00 PM,063XX S GREENWOOD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,20,42,2019,"(41.77991634, -87.599161641)",53,22260,9,27,4,60,18,273
05/26/2019 10:00:00 AM,027XX N LONG AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,30,19,2019,"(41.929782819, -87.761278141)",27,22615,19,79,21,2,6,177
05/26/2019 09:15:00 AM,023XX W 48TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,15,61,2019,"(41.806609437, -87.683339423)",29,14924,59,788,3,37,23,119
05/26/2019 09:00:00 AM,036XX N KILPATRICK AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,30,15,2019,"(41.94744525, -87.744571091)",25,22618,15,139,21,21,1,25
05/26/2019 08:00:00 AM,039XX N OCTAVIA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,38,17,2019,"(41.951720449, -87.80965208)",39,22254,17,392,19,52,12,29
05/26/2019 04:40:00 AM,066XX W SCHORSCH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,36,17,2019,"(41.940459019, -87.791502421)",39,22254,17,396,44,52,12,17
05/26/2019 02:02:00 AM,016XX N WHIPPLE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,26,23,2019,"(41.910635208, -87.703391358)",10,22535,24,389,49,1,7,171
05/26/2019 01:00:00 AM,096XX S WOODLAWN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,8,50,2019,"(41.719266098, -87.594698671)",9,21861,47,643,35,19,10,250
05/26/2019 12:01:00 AM,059XX W GRAND AVE,MOTOR VEHICLE THEFT,"THEFT/RECOVERY: TRUCK,BUS,MHOME",VEHICLE-COMMERCIAL,36,19,2019,"(41.920197756, -87.773636244)",4,22615,19,57,44,2,6,133
05/26/2019 12:01:00 AM,015XX S ALBANY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,24,29,2019,"(41.860838735, -87.702999312)",36,21569,30,132,14,57,21,152
05/25/2019 11:45:00 PM,042XX W POTOMAC AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,37,23,2019,"(41.904382969, -87.732414584)",4,4299,24,286,45,5,6,194
05/25/2019 11:30:00 PM,031XX S EBERHART AVE,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,4,35,2019,"(41.837478745, -87.614544119)",1,21194,1,581,10,40,24,169
05/25/2019 11:00:00 PM,001XX W OAK ST,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE-GARAGE,2,8,2019,"(41.900546929, -87.633632427)",22,14926,37,310,11,54,14,72
05/25/2019 11:00:00 PM,075XX S WINCHESTER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,17,71,2019,"(41.756873636, -87.67210601)",6,21554,70,573,31,59,20,231
05/25/2019 11:00:00 PM,011XX N CALIFORNIA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,1,24,2019,"(41.901532146, -87.69684315)",24,21560,25,543,41,4,15,64
05/25/2019 05:15:00 PM,043XX S ELLIS AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,4,39,2019,"(41.81641591, -87.601844755)",1,4301,5,398,10,36,24,113
05/25/2019 04:00:00 PM,075XX S COLES AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,7,43,2019,"(41.758617623, -87.55736521)",43,22538,39,421,37,24,19,225
05/25/2019 03:00:00 PM,045XX W WRIGHTWOOD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,31,20,2019,"(41.928605829, -87.740771814)",7,22615,21,439,17,2,6,176
05/25/2019 02:45:00 PM,004XX E RANDOLPH ST,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",APARTMENT,42,32,2019,"(41.884546689, -87.616947314)",22,14309,38,580,36,42,22,87
05/25/2019 02:00:00 PM,072XX S PRAIRIE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6,69,2019,"(41.763366249, -87.618425193)",31,21546,67,474,32,61,18,223
05/25/2019 01:00:00 PM,054XX W POTOMAC AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,37,25,2019,"(41.903985296, -87.762584809)",4,4299,26,599,45,5,6,145
05/25/2019 10:45:00 AM,002XX W 95TH ST,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,21,49,2019,"(41.721629438, -87.630657391)",18,21861,45,568,13,19,10,250
05/25/2019 10:00:00 AM,035XX W GRENSHAW ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),24,29,2019,"(41.867265088, -87.713968622)",36,21572,30,98,14,30,16,141
05/25/2019 08:30:00 AM,010XX N KEDVALE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,37,23,2019,"(41.899471299, -87.729896738)",4,4299,24,99,45,5,16,68
05/25/2019 07:00:00 AM,031XX N HAUSSEN CT,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,30,21,2019,"(41.937441787, -87.722360885)",27,21538,22,215,21,39,6,175
05/25/2019 06:00:00 AM,034XX W ROOSEVELT RD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,24,29,2019,"(41.866341527, -87.711154301)",36,21572,30,98,14,30,16,141
05/25/2019 06:00:00 AM,055XX W GLADYS AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,RESIDENCE,29,25,2019,"(41.875657149, -87.762726768)",52,22216,26,68,7,32,25,97
05/25/2019 05:00:00 AM,048XX W CONCORD PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,37,25,2019,"(41.910517184, -87.747985565)",4,22615,26,523,45,2,6,195
05/25/2019 03:00:00 AM,056XX W WABANSIA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,29,25,2019,"(41.911197719, -87.766021769)",52,22615,26,597,7,2,6,154
05/25/2019 12:20:00 AM,001XX N MAYFIELD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,29,25,2019,"(41.882889456, -87.771879791)",52,22216,26,618,7,32,25,85
05/25/2019 12:15:00 AM,049XX W RICE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,37,25,2019,"(41.895924365, -87.749268487)",4,4299,26,585,45,5,25,69
05/25/2019 12:00:00 AM,026XX N LINCOLN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,CONVENIENCE STORE,43,7,2019,"(41.929242595, -87.654078463)",16,21190,68,795,34,16,5,173
05/24/2019 11:50:00 PM,087XX S WOOD ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,21,71,2019,"(41.73527097, -87.66792005)",18,21554,70,488,13,59,9,245
05/24/2019 10:00:00 PM,075XX S STEWART AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6,69,2019,"(41.757564743, -87.634473052)",17,21554,67,495,32,59,20,229
05/24/2019 10:00:00 PM,090XX S GREENWOOD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,8,47,2019,"(41.730697101, -87.597410656)",9,21546,43,472,35,61,19,246
05/24/2019 10:00:00 PM,049XX S ROCKWELL ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,14,63,2019,"(41.803760911, -87.689192569)",49,22248,61,763,8,56,23,120
05/24/2019 08:00:00 PM,061XX S LANGLEY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,20,42,2019,"(41.783295917, -87.608450806)",53,22260,9,471,4,60,18,275
05/24/2019 07:00:00 PM,064XX S DREXEL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,20,42,2019,"(41.778172446, -87.602836797)",53,22260,9,347,4,60,18,277
05/24/2019 06:30:00 PM,0000X E 26TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,3,35,2019,"(41.845630712, -87.624057567)",48,21194,1,191,9,40,22,163
05/24/2019 05:00:00 PM,009XX N TRUMBULL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE-GARAGE,27,23,2019,"(41.89779089, -87.712729758)",41,4299,24,150,46,5,16,65
05/24/2019 05:00:00 PM,002XX W 87TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),21,44,2019,"(41.736148121, -87.629070243)",18,21554,40,1,13,59,20,236
05/24/2019 05:00:00 PM,081XX S DR MARTIN LUTHER KING JR DR,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,6,44,2019,"(41.746598186, -87.614844179)",31,21546,40,11,32,61,20,235
05/24/2019 04:00:00 PM,0000X W PARKING LOT E ST,MOTOR VEHICLE THEFT,AUTOMOBILE,AIRPORT PARKING LOT,41,76,2019,"(41.987154185, -87.881455466)",34,16197,75,668,29,38,12,40
05/24/2019 03:00:00 PM,089XX S BLACKSTONE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,8,48,2019,"(41.732780038, -87.588044497)",9,21546,44,491,35,61,19,246
05/24/2019 02:00:00 PM,016XX E 91ST PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,8,48,2019,"(41.728735699, -87.58394422)",9,21202,44,492,35,25,19,246
05/24/2019 01:30:00 PM,005XX N LOCKWOOD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,37,25,2019,"(41.889197585, -87.757839224)",4,22216,26,673,45,32,25,84
05/24/2019 01:30:00 PM,037XX W POLK ST,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),24,27,2019,"(41.870824122, -87.718516377)",36,21572,28,704,14,30,16,141
05/24/2019 01:00:00 PM,070XX N CLARK ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),49,1,2019,"(42.010668525, -87.674315285)",3,21853,10,49,5,9,11,33
05/24/2019 11:45:00 AM,039XX S LA SALLE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,3,37,2019,"(41.823527068, -87.629639751)",12,14924,3,189,9,37,24,102
05/24/2019 10:00:00 AM,004XX W 79TH PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,17,44,2019,"(41.749792156, -87.635257312)",17,21554,40,1,31,59,20,229
05/24/2019 09:46:00 AM,006XX E 75TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,GROCERY FOOD STORE,6,69,2019,"(41.75852909, -87.608517015)",31,21546,67,515,32,61,18,223
05/24/2019 09:00:00 AM,006XX S INDEPENDENCE BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,24,27,2019,"(41.87328131, -87.71974488)",36,21572,28,704,14,30,16,141
